apparentTemperature,cloudCover,dateKey,dewPoint,hourKey,humidity,icon,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
64.74,0.72,20181014,56.92,03,0.76,partly-cloudy-night,0.0,0.0,,1011.83,Mostly Cloudy,64.74,1539486000,0.0,10.0,233.0,4.61,1.79
64.69,0.84,20181014,56.46,04,0.75,partly-cloudy-night,0.0,0.0,,1012.16,Mostly Cloudy,64.69,1539489600,0.0,10.0,228.0,4.22,2.14
64.33,0.92,20181014,56.44,05,0.76,partly-cloudy-night,0.0,0.0,,1012.45,Mostly Cloudy,64.33,1539493200,0.0,10.0,215.0,3.4,1.65
63.93,0.76,20181014,57.05,06,0.78,partly-cloudy-night,0.0,0.0,,1012.52,Mostly Cloudy,63.93,1539496800,0.0,10.0,228.0,2.92,1.53
63.67,1.0,20181014,57.03,07,0.79,cloudy,0.0,0.0,,1012.45,Overcast,63.67,1539500400,0.0,10.0,243.0,2.99,1.1
63.3,0.88,20181014,57.29,08,0.81,partly-cloudy-night,0.0,0.0,,1012.2,Mostly Cloudy,63.3,1539504000,0.0,10.0,268.0,3.3,1.09
63.08,0.97,20181014,56.91,09,0.8,cloudy,0.0,0.0,,1012.19,Overcast,63.08,1539507600,0.0,10.0,267.0,4.43,1.77
62.98,0.95,20181014,56.77,10,0.8,cloudy,0.0,0.0,,1012.06,Overcast,62.98,1539511200,0.0,10.0,266.0,4.32,1.88
62.9,0.87,20181014,56.88,11,0.81,partly-cloudy-night,0.0,0.0,,1011.84,Mostly Cloudy,62.9,1539514800,0.0,10.0,256.0,3.48,1.02
62.65,0.69,20181014,56.78,12,0.81,partly-cloudy-night,0.0,0.0,,1012.08,Mostly Cloudy,62.65,1539518400,0.0,10.0,190.0,3.38,0.31
62.52,0.97,20181014,56.7,13,0.81,cloudy,0.0,0.0,,1012.59,Overcast,62.52,1539522000,0.0,10.0,219.0,3.83,0.47
62.94,0.94,20181014,56.26,14,0.79,cloudy,0.0,0.0,,1013.01,Overcast,62.94,1539525600,0.0,10.0,272.0,3.23,0.62
63.09,1.0,20181014,56.81,15,0.8,cloudy,0.0,0.0,,1013.68,Overcast,63.09,1539529200,0.0,10.0,269.0,2.79,0.41
64.17,1.0,20181014,57.57,16,0.79,cloudy,0.0,0.0,,1014.42,Overcast,64.17,1539532800,1.0,10.0,203.0,3.14,0.45
65.57,,20181014,57.27,17,0.75,clear-day,,,rain,1014.65,Clear,65.57,1539536400,,,215.0,,1.38
66.87,0.95,20181014,57.2,18,0.71,cloudy,0.0,0.0,,1014.62,Overcast,66.87,1539540000,3.0,10.0,224.0,5.23,1.61
68.89,0.77,20181014,57.52,19,0.67,partly-cloudy-day,0.0,0.0,,1014.39,Mostly Cloudy,68.89,1539543600,4.0,10.0,214.0,6.88,2.47
69.5,0.7,20181014,57.56,20,0.66,partly-cloudy-day,0.0,0.0,,1013.99,Mostly Cloudy,69.5,1539547200,4.0,10.0,202.0,6.85,3.07
70.47,0.73,20181014,57.53,21,0.64,partly-cloudy-day,0.0,0.0,,1013.47,Mostly Cloudy,70.47,1539550800,4.0,10.0,205.0,8.14,3.57
70.67,0.48,20181014,57.74,22,0.64,partly-cloudy-day,0.0,0.0,,1013.27,Partly Cloudy,70.67,1539554400,3.0,10.0,215.0,8.77,4.06
70.9,0.29,20181014,57.7,23,0.63,partly-cloudy-day,0.0,0.0,,1013.1,Partly Cloudy,70.9,1539558000,2.0,10.0,221.0,8.9,4.54
70.35,0.13,20181015,57.61,00,0.64,clear-day,0.0,0.0,,1012.95,Clear,70.35,1539561600,1.0,10.0,234.0,8.19,4.05
68.31,0.05,20181015,57.56,01,0.69,clear-day,0.0,0.0,,1012.9,Clear,68.31,1539565200,0.0,10.0,249.0,7.06,4.18
66.61,0.01,20181015,57.56,02,0.73,clear-night,0.0,0.0,,1013.25,Clear,66.61,1539568800,0.0,10.0,267.0,5.05,3.18
65.87,0.0,20181015,57.36,03,0.74,clear-night,0.0,0.0,,1013.79,Clear,65.87,1539572400,0.0,10.0,281.0,5.59,3.01
65.17,,20181015,57.57,04,0.76,clear-night,,,rain,1014.19,Clear,65.17,1539576000,0.0,,302.0,,2.4
64.86,0.02,20181015,56.96,05,0.76,clear-night,0.0,0.0,,1014.71,Clear,64.86,1539579600,0.0,10.0,316.0,4.87,1.42
64.44,0.06,20181015,57.35,06,0.78,clear-night,0.0,0.0,,1015.04,Clear,64.44,1539583200,0.0,10.0,331.0,4.3,0.96
63.88,0.02,20181015,57.12,07,0.79,clear-night,0.0,0.0,,1015.5,Clear,63.88,1539586800,0.0,10.0,350.0,5.61,1.5
63.56,0.0,20181015,56.48,08,0.78,clear-night,0.0,0.0,,1015.6,Clear,63.56,1539590400,0.0,9.84,0.0,5.64,1.3
63.89,0.08,20181015,52.83,09,0.67,clear-night,0.0,0.0,,1015.82,Clear,63.89,1539594000,0.0,9.68,14.0,8.08,2.51
63.37,0.04,20181015,52.21,10,0.67,clear-night,0.0,0.0,,1015.94,Clear,63.37,1539597600,0.0,9.55,7.0,11.34,2.7
63.5,0.13,20181015,47.02,11,0.55,clear-night,0.0,0.0,,1015.77,Clear,63.5,1539601200,0.0,9.39,12.0,12.86,3.19
64.69,0.11,20181015,36.88,12,0.36,clear-night,0.0,0.0,,1016.12,Clear,64.69,1539604800,0.0,9.24,11.0,13.15,4.1
65.85,0.05,20181015,25.1,13,0.21,clear-night,0.0,0.0,,1016.81,Clear,65.85,1539608400,0.0,9.54,19.0,16.49,5.73
65.56,0.08,20181015,22.78,14,0.19,clear-night,0.0,0.0,,1017.26,Clear,65.56,1539612000,0.0,9.65,23.0,21.66,5.51
66.09,0.07,20181015,18.54,15,0.16,clear-day,0.0,0.0,,1017.82,Clear,66.09,1539615600,0.0,9.55,30.0,21.83,6.0
69.09,0.1,20181015,10.76,16,0.1,clear-day,0.0,0.0,,1018.37,Clear,69.09,1539619200,1.0,10.0,38.0,22.86,6.54
71.64,0.07,20181015,8.47,17,0.08,clear-day,0.0,0.0,,1018.15,Clear,71.64,1539622800,3.0,10.0,40.0,22.48,6.96
73.42,0.01,20181015,5.58,18,0.07,clear-day,0.0,0.0,,1017.91,Clear,73.42,1539626400,4.0,10.0,31.0,25.51,8.95
75.02,0.0,20181015,4.33,19,0.06,clear-day,0.0,0.0,,1017.65,Clear,75.02,1539630000,6.0,10.0,30.0,29.51,8.54
76.07,0.0,20181015,3.83,20,0.06,clear-day,0.0,0.0,,1017.15,Clear,76.07,1539633600,6.0,10.0,28.0,27.61,11.32
77.68,0.0,20181015,2.14,21,0.05,clear-day,0.0,0.0,,1016.52,Clear,77.68,1539637200,5.0,10.0,27.0,23.77,9.42
79.19,0.0,20181015,-0.16,22,0.04,clear-day,0.0,0.0,,1015.86,Clear,79.19,1539640800,3.0,10.0,28.0,22.81,8.83
79.82,0.0,20181015,-0.83,23,0.04,clear-day,0.0,0.0,,1015.72,Clear,79.82,1539644400,2.0,10.0,28.0,19.2,7.5
79.76,0.0,20181016,-1.52,00,0.04,clear-day,0.0,0.0,,1015.5,Clear,79.76,1539648000,0.0,10.0,38.0,15.36,5.94
78.3,0.0,20181016,-1.86,01,0.04,clear-day,0.0,0.0,,1015.23,Clear,78.3,1539651600,0.0,10.0,35.0,12.22,4.49
74.53,0.0,20181016,0.18,02,0.05,clear-night,0.0,0.0,,1015.45,Clear,74.53,1539655200,0.0,10.0,40.0,12.87,2.69
73.15,0.0,20181016,1.36,03,0.06,clear-night,0.0,0.0,,1015.73,Clear,73.15,1539658800,0.0,10.0,29.0,11.59,2.69
70.84,0.0,20181016,3.1,04,0.07,clear-night,0.0,0.0,,1015.95,Clear,70.84,1539662400,0.0,10.0,345.0,9.4,1.77
69.67,0.0,20181016,5.04,05,0.08,clear-night,0.0,0.0,,1016.23,Clear,69.67,1539666000,0.0,10.0,342.0,7.98,2.54
68.15,0.0,20181016,7.81,06,0.09,clear-night,0.0,0.0,,1016.34,Clear,68.15,1539669600,0.0,10.0,354.0,7.97,2.23
66.61,0.0,20181016,12.92,07,0.12,clear-night,0.0,0.0,,1016.19,Clear,66.61,1539673200,0.0,10.0,6.0,8.76,1.96
