apparentTemperature,cloudCover,dateKey,dewPoint,hourKey,humidity,icon,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
30.8,0.75,20181022,19.36,02,0.51,partly-cloudy-night,,0.0,0.0,,1018.19,Mostly Cloudy,35.55,1540173600,0.0,8.02,282.0,13.1,5.55
32.4,1.0,20181022,18.97,03,0.5,cloudy,,0.0,0.0,,1018.61,Overcast,35.89,1540177200,0.0,8.1,284.0,11.99,4.18
33.53,1.0,20181022,19.19,04,0.5,cloudy,,0.0,0.0,,1018.8,Overcast,35.93,1540180800,0.0,8.1,296.0,11.37,3.18
31.39,1.0,20181022,19.25,05,0.51,cloudy,,0.0,0.0,,1019.22,Overcast,35.54,1540184400,0.0,8.04,290.0,10.84,4.82
31.47,1.0,20181022,19.37,06,0.51,cloudy,,0.0,0.0,,1019.3,Overcast,35.75,1540188000,0.0,8.1,283.0,11.5,5.01
31.99,1.0,20181022,18.71,07,0.5,cloudy,,0.0,0.0,,1019.49,Overcast,35.52,1540191600,0.0,8.1,297.0,8.28,4.16
35.34,1.0,20181022,18.97,08,0.51,cloudy,,0.0,0.0,,1019.69,Overcast,35.34,1540195200,0.0,8.1,299.0,7.94,2.7
31.76,1.0,20181022,19.21,09,0.51,cloudy,,0.0,0.0,,1019.89,Overcast,35.3,1540198800,0.0,8.12,294.0,9.24,4.13
31.84,1.0,20181022,19.73,10,0.53,cloudy,,0.0,0.0,,1020.09,Overcast,34.92,1540202400,0.0,8.03,299.0,8.45,3.64
34.57,1.0,20181022,19.68,11,0.54,cloudy,,0.0,0.0,,1020.29,Overcast,34.57,1540206000,0.0,8.1,322.0,8.08,1.92
33.93,0.75,20181022,21.43,12,0.6,partly-cloudy-day,,0.0,0.0,,1020.71,Mostly Cloudy,33.93,1540209600,0.0,8.11,259.0,5.6,0.42
35.88,1.0,20181022,20.16,13,0.52,cloudy,,0.0,0.0,,1020.82,Overcast,35.88,1540213200,1.0,7.6,271.0,6.68,2.51
37.44,0.77,20181022,20.35,14,0.5,partly-cloudy-day,,0.0,0.0,,1021.12,Mostly Cloudy,37.44,1540216800,1.0,7.58,267.0,7.79,2.75
38.65,0.77,20181022,20.95,15,0.49,partly-cloudy-day,,0.0,0.0,,1021.01,Mostly Cloudy,38.65,1540220400,2.0,7.51,281.0,7.85,2.41
39.97,1.0,20181022,21.9,16,0.48,cloudy,,0.0,0.0,,1021.01,Overcast,39.97,1540224000,2.0,7.53,246.0,8.14,1.62
40.56,,20181022,22.43,17,0.48,clear-day,,0.0,0.0,,1020.64,Clear,40.56,1540227600,,7.61,201.0,8.97,2.82
40.93,1.0,20181022,23.75,18,0.5,cloudy,,0.0,0.0,,1020.24,Overcast,40.93,1540231200,2.0,7.56,189.0,8.95,2.5
42.11,1.0,20181022,25.02,19,0.5,cloudy,,0.0,0.0,,1019.81,Overcast,42.11,1540234800,1.0,7.98,173.0,8.92,2.74
42.76,1.0,20181022,25.76,20,0.51,cloudy,,0.0,0.0,,1019.49,Overcast,42.76,1540238400,1.0,7.97,157.0,5.68,2.34
43.13,1.0,20181022,27.48,21,0.54,cloudy,,0.0,0.0,,1019.3,Overcast,43.13,1540242000,0.0,8.03,158.0,5.89,1.82
41.89,1.0,20181022,29.69,22,0.62,cloudy,,0.0,0.0,,1019.42,Overcast,41.89,1540245600,0.0,8.03,151.0,3.96,1.25
40.81,1.0,20181022,30.38,23,0.66,cloudy,,0.0,0.0,,1019.69,Overcast,40.81,1540249200,0.0,8.06,162.0,4.24,2.66
40.82,1.0,20181023,31.79,00,0.7,cloudy,,0.0,0.0,,1019.69,Overcast,40.82,1540252800,0.0,8.03,169.0,4.49,2.94
41.13,1.0,20181023,33.26,01,0.73,cloudy,,0.0,0.0,,1020.09,Overcast,41.13,1540256400,0.0,8.03,162.0,5.96,2.39
39.56,1.0,20181023,33.41,02,0.74,cloudy,,0.0,0.0,,1020.09,Overcast,41.06,1540260000,0.0,8.03,178.0,4.93,3.01
39.06,1.0,20181023,33.92,03,0.75,cloudy,,0.0,0.0,,1020.21,Overcast,41.12,1540263600,0.0,8.05,170.0,5.58,3.54
40.92,1.0,20181023,33.83,04,0.76,cloudy,,0.0,0.0,,1019.69,Overcast,40.92,1540267200,0.0,8.04,173.0,5.52,2.88
41.12,1.0,20181023,34.68,05,0.78,cloudy,,0.0,0.0,,1019.81,Overcast,41.12,1540270800,0.0,7.87,171.0,5.2,2.29
40.7,1.0,20181023,35.7,06,0.82,cloudy,,0.0,0.0,,1019.49,Overcast,40.7,1540274400,0.0,7.95,146.0,4.12,1.36
40.21,1.0,20181023,35.16,07,0.82,cloudy,,0.0,0.0,,1019.42,Overcast,40.21,1540278000,0.0,7.96,136.0,3.09,1.52
40.14,1.0,20181023,35.53,08,0.83,cloudy,,0.0,0.0,,1019.1,Overcast,40.14,1540281600,0.0,7.96,146.0,4.17,1.72
39.93,1.0,20181023,34.96,09,0.82,cloudy,,0.0,0.0,,1018.99,Overcast,39.93,1540285200,0.0,8.1,155.0,3.76,1.46
39.05,1.0,20181023,35.1,10,0.86,cloudy,,0.0,0.0,,1018.8,Overcast,39.05,1540288800,0.0,7.92,157.0,4.26,1.73
38.5,1.0,20181023,34.9,11,0.87,cloudy,,0.0,0.0,,1018.61,Overcast,38.5,1540292400,0.0,8.19,116.0,4.74,1.67
37.98,0.44,20181023,34.63,12,0.88,partly-cloudy-day,,0.0,0.0,,1018.61,Partly Cloudy,37.98,1540296000,0.0,8.03,109.0,4.9,2.57
38.63,0.19,20181023,34.98,13,0.81,clear-day,,0.0,0.0,,1018.3,Clear,40.44,1540299600,1.0,7.14,104.0,5.7,3.21
44.07,0.19,20181023,35.76,14,0.72,clear-day,,0.0,0.0,,1017.89,Clear,44.07,1540303200,1.0,7.85,111.0,5.63,2.44
46.31,0.75,20181023,35.48,15,0.63,partly-cloudy-day,,0.0,0.0,,1017.2,Mostly Cloudy,47.38,1540306800,2.0,7.87,94.0,6.25,3.44
48.26,0.75,20181023,35.81,16,0.62,partly-cloudy-day,,0.0,0.0,,1016.71,Mostly Cloudy,48.26,1540310400,2.0,7.93,124.0,6.43,2.88
43.91,1.0,20181023,36.97,17,0.71,cloudy,,0.0,0.0,,1016.19,Overcast,45.77,1540314000,2.0,7.3,142.0,10.61,4.09
42.02,1.0,20181023,38.98,18,0.82,cloudy,,0.0047,0.44,rain,1015.29,Overcast,44.04,1540317600,2.0,6.47,116.0,7.5,3.96
41.55,1.0,20181023,39.52,19,0.87,cloudy,,0.0113,0.57,rain,1015.09,Overcast,43.11,1540321200,1.0,2.5,112.0,8.06,3.32
42.51,1.0,20181023,39.05,20,0.87,cloudy,,0.0139,0.57,rain,1015.09,Overcast,42.51,1540324800,1.0,6.36,71.0,6.59,2.02
42.37,1.0,20181023,39.07,21,0.88,cloudy,,0.0027,0.14,rain,1014.9,Overcast,42.37,1540328400,0.0,7.16,30.0,5.95,2.18
42.16,1.0,20181023,39.55,22,0.9,cloudy,,0.0,0.0,,1014.9,Overcast,42.16,1540332000,0.0,7.14,8.0,6.07,1.77
41.47,1.0,20181023,39.3,23,0.92,cloudy,,0.0,0.0,,1014.9,Overcast,41.47,1540335600,0.0,7.91,0.0,4.5,1.4
41.3,1.0,20181024,38.99,00,0.91,cloudy,,0.0,0.0,,1014.99,Overcast,41.3,1540339200,0.0,7.85,356.0,2.82,1.69
41.64,1.0,20181024,39.33,01,0.91,cloudy,,0.0,0.0,,1014.99,Overcast,41.64,1540342800,0.0,7.86,354.0,3.37,2.15
41.19,1.0,20181024,38.84,02,0.91,cloudy,,0.0,0.0,,1015.09,Overcast,41.19,1540346400,0.0,7.1,350.0,3.3,1.86
41.26,1.0,20181024,39.4,03,0.93,cloudy,,0.0,0.0,,1014.8,Overcast,41.26,1540350000,0.0,7.68,342.0,4.32,2.34
41.25,1.0,20181024,39.12,04,0.92,cloudy,,0.0,0.0,,1014.61,Overcast,41.25,1540353600,0.0,7.33,343.0,4.58,2.14
41.19,,20181024,38.71,05,0.91,clear-night,,,,rain,1014.61,Clear,41.19,1540357200,0.0,7.16,334.0,5.62,2.93
38.85,1.0,20181024,38.21,06,0.9,cloudy,,0.0,0.0,,1014.7,Overcast,40.84,1540360800,0.0,5.58,328.0,5.75,3.43
37.23,1.0,20181024,37.7,07,0.9,cloudy,,0.0,0.0,,1014.99,Overcast,40.27,1540364400,0.0,5.76,331.0,8.25,4.45
36.39,1.0,20181024,36.9,08,0.91,cloudy,,0.0004,0.24,rain,1014.9,Overcast,39.36,1540368000,0.0,4.92,337.0,8.96,4.21
35.04,1.0,20181024,37.08,09,0.94,cloudy,,0.0037,0.4,rain,1015.19,Overcast,38.76,1540371600,0.0,3.36,337.0,8.98,4.97
35.05,1.0,20181024,36.74,10,0.93,cloudy,,0.002,0.3,rain,1015.62,Overcast,38.46,1540375200,0.0,3.39,344.0,9.14,4.54
33.86,1.0,20181024,35.78,11,0.92,cloudy,,0.0012,0.3,rain,1016.19,Overcast,37.76,1540378800,0.0,3.86,341.0,9.6,4.97
33.0,1.0,20181024,34.67,12,0.92,cloudy,,0.0051,0.4,rain,1017.31,Overcast,36.89,1540382400,0.0,4.37,339.0,8.88,4.78
32.37,1.0,20181024,33.63,13,0.9,cloudy,,0.0072,0.46,sleet,1018.19,Overcast,36.15,1540386000,0.0,3.52,357.0,9.98,4.53
32.83,1.0,20181024,33.49,14,0.91,cloudy,,0.0067,0.46,sleet,1019.22,Overcast,35.98,1540389600,1.0,4.04,351.0,8.68,3.85
32.99,1.0,20181024,33.47,15,0.9,cloudy,,0.0038,0.3,sleet,1019.61,Overcast,35.99,1540393200,2.0,7.44,354.0,7.51,3.71
33.32,1.0,20181024,33.8,16,0.9,cloudy,,0.0004,0.03,rain,1020.09,Overcast,36.35,1540396800,2.0,6.54,354.0,8.9,3.8
33.94,1.0,20181024,33.92,17,0.9,cloudy,,0.0,0.0,,1020.01,Overcast,36.58,1540400400,2.0,6.35,353.0,8.38,3.46
34.22,1.0,20181024,34.43,18,0.9,cloudy,,0.0003,0.3,sleet,1020.29,Overcast,36.96,1540404000,2.0,7.44,336.0,8.41,3.6
33.25,1.0,20181024,34.58,19,0.9,cloudy,,0.001,0.04,sleet,1020.5,Overcast,37.12,1540407600,1.0,7.15,327.0,7.25,4.81
35.43,1.0,20181024,34.8,20,0.89,cloudy,,0.0018,0.3,rain,1020.29,Overcast,37.81,1540411200,1.0,7.85,334.0,7.2,3.38
38.81,1.0,20181024,35.21,21,0.87,cloudy,,0.0,0.0,,1020.09,Overcast,38.81,1540414800,0.0,7.91,358.0,5.53,2.08
37.72,0.75,20181024,34.89,22,0.89,partly-cloudy-night,,0.0,0.0,,1020.01,Mostly Cloudy,37.72,1540418400,0.0,6.53,67.0,4.98,2.11
36.06,0.19,20181024,33.45,23,0.9,clear-night,,0.0,0.0,,1019.81,Clear,36.06,1540422000,0.0,6.32,108.0,4.53,1.99
35.09,0.75,20181025,32.74,00,0.91,partly-cloudy-night,,0.0,0.0,,1019.81,Mostly Cloudy,35.09,1540425600,0.0,4.63,128.0,4.07,1.66
34.8,0.44,20181025,32.81,01,0.92,partly-cloudy-night,,0.0,0.0,,1019.81,Partly Cloudy,34.8,1540429200,0.0,3.68,150.0,4.02,1.99
35.74,1.0,20181025,33.21,02,0.9,cloudy,,0.0,0.0,,1020.09,Overcast,35.74,1540432800,0.0,5.48,287.0,4.82,1.37
36.28,1.0,20181025,34.01,03,0.91,cloudy,,0.0,0.0,,1020.01,Overcast,36.28,1540436400,0.0,4.7,318.0,9.03,2.22
36.0,1.0,20181025,34.7,04,0.87,cloudy,,0.0,0.0,,1019.89,Overcast,38.21,1540440000,0.0,5.51,307.0,9.23,3.29
35.39,1.0,20181025,33.56,05,0.8,cloudy,,0.0,0.0,,1019.69,Overcast,39.29,1540443600,0.0,7.95,318.0,10.73,5.33
34.4,1.0,20181025,32.85,06,0.8,cloudy,,0.0,0.0,,1019.61,Overcast,38.43,1540447200,0.0,7.22,309.0,14.23,5.29
33.88,1.0,20181025,31.46,07,0.78,cloudy,,0.0,0.0,,1019.22,Overcast,37.72,1540450800,0.0,7.04,317.0,10.52,4.9
32.64,1.0,20181025,30.58,08,0.77,cloudy,,0.0,0.0,,1019.1,Overcast,37.01,1540454400,0.0,7.89,309.0,12.45,5.41
31.59,1.0,20181025,29.19,09,0.74,cloudy,,0.0,0.0,,1018.99,Overcast,36.8,1540458000,0.0,7.92,305.0,12.1,6.52
31.82,1.0,20181025,28.4,10,0.73,cloudy,,0.0,0.0,,1018.99,Overcast,36.37,1540461600,0.0,8.02,312.0,10.87,5.48
31.11,1.0,20181025,27.6,11,0.72,cloudy,,0.0,0.0,,1019.42,Overcast,35.86,1540465200,0.0,7.85,307.0,10.9,5.62
30.46,1.0,20181025,26.45,12,0.69,cloudy,,0.0,0.0,,1019.81,Overcast,35.48,1540468800,0.0,8.01,303.0,12.11,5.88
30.41,1.0,20181025,25.64,13,0.67,cloudy,,0.0,0.0,,1019.89,Overcast,35.36,1540472400,0.0,7.96,301.0,12.22,5.77
30.28,1.0,20181025,25.06,14,0.66,cloudy,,0.0,0.0,,1019.69,Overcast,35.28,1540476000,1.0,7.97,300.0,11.56,5.81
29.68,1.0,20181025,24.38,15,0.65,cloudy,,0.0,0.0,,1019.49,Overcast,34.92,1540479600,2.0,7.63,309.0,14.15,6.03
29.94,1.0,20181025,24.29,16,0.65,cloudy,,0.0,0.0,,1019.22,Overcast,34.87,1540483200,2.0,8.0,303.0,12.29,5.62
30.04,1.0,20181025,23.63,17,0.63,cloudy,,0.0,0.0,,1018.8,Overcast,34.92,1540486800,2.0,7.97,304.0,14.04,5.57
29.03,1.0,20181025,23.62,18,0.64,cloudy,,0.0,0.0,,1018.42,Overcast,34.55,1540490400,2.0,7.97,311.0,14.31,6.33
29.06,1.0,20181025,23.48,19,0.64,cloudy,,0.0,0.0,,1018.12,Overcast,34.35,1540494000,1.0,8.01,306.0,13.01,5.96
28.82,1.0,20181025,22.47,20,0.62,cloudy,,0.0,0.0,,1018.12,Overcast,34.17,1540497600,1.0,8.01,314.0,14.83,5.99
28.3,1.0,20181025,22.39,21,0.62,cloudy,,0.0,0.0,,1018.12,Overcast,34.0,1540501200,0.0,8.02,319.0,10.72,6.43
29.84,1.0,20181025,21.64,22,0.6,cloudy,,0.0,0.0,,1018.3,Overcast,34.06,1540504800,0.0,8.02,315.0,10.64,4.61
28.88,1.0,20181025,21.09,23,0.58,cloudy,,0.0,0.0,,1018.91,Overcast,34.17,1540508400,0.0,8.0,310.0,11.5,5.92
29.84,1.0,20181026,20.41,00,0.57,cloudy,,0.0,0.0,,1018.99,Overcast,33.85,1540512000,0.0,8.05,319.0,10.09,4.37
28.93,1.0,20181026,19.98,01,0.57,cloudy,,0.0,0.0,,1019.22,Overcast,33.66,1540515600,0.0,8.06,316.0,10.1,5.1
28.48,1.0,20181026,20.17,02,0.58,cloudy,,0.0,0.0,,1019.3,Overcast,33.31,1540519200,0.0,8.04,324.0,9.73,5.16
29.37,1.0,20181026,18.37,03,0.54,cloudy,,0.0,0.0,,1019.22,Overcast,33.35,1540522800,0.0,8.04,318.0,7.72,4.25
29.55,1.0,20181026,18.51,04,0.54,cloudy,,0.0,0.0,,1018.99,Overcast,33.25,1540526400,0.0,8.07,324.0,8.99,3.97
28.48,1.0,20181026,18.08,05,0.53,cloudy,,0.0,0.0,,1018.8,Overcast,33.18,1540530000,0.0,8.02,316.0,8.61,4.97
28.75,1.0,20181026,16.7,06,0.5,cloudy,,0.0,0.0,,1018.8,Overcast,33.19,1540533600,0.0,8.04,306.0,10.99,4.7
28.57,1.0,20181026,15.88,07,0.49,cloudy,,0.0,0.0,,1018.72,Overcast,32.83,1540537200,0.0,8.03,305.0,10.69,4.45
28.82,1.0,20181026,16.4,08,0.51,cloudy,,0.0,0.0,,1018.91,Overcast,32.35,1540540800,0.0,8.03,293.0,8.55,3.71
27.78,0.19,20181026,16.99,09,0.54,clear-night,,0.0,0.0,,1018.99,Clear,31.93,1540544400,0.0,8.02,298.0,8.1,4.2
26.72,0.19,20181026,17.65,10,0.56,clear-night,,0.0,0.0,,1019.42,Clear,31.52,1540548000,0.0,8.03,299.0,8.09,4.77
27.14,0.44,20181026,18.5,11,0.59,partly-cloudy-night,,0.0,0.0,,1019.69,Partly Cloudy,31.17,1540551600,0.0,8.03,304.0,7.7,3.99
27.16,0.44,20181026,18.83,12,0.61,partly-cloudy-day,,0.0,0.0,,1020.29,Partly Cloudy,30.85,1540555200,0.0,8.02,328.0,7.4,3.65
28.1,0.19,20181026,19.6,13,0.61,clear-day,,0.0,0.0,,1020.7,Clear,31.64,1540558800,0.0,7.88,346.0,6.06,3.62
30.76,0.0,20181026,20.42,14,0.58,clear-day,,0.0,0.0,,1020.78,Clear,33.46,1540562400,1.0,7.87,334.0,6.46,3.16
35.81,0.0,20181026,17.81,15,0.47,clear-day,,0.0,0.0,,1020.91,Clear,35.81,1540566000,2.0,7.89,6.0,6.01,1.71
37.14,0.0,20181026,16.4,16,0.42,clear-day,,0.0,0.0,,1020.99,Clear,37.14,1540569600,3.0,7.92,283.0,5.8,1.13
38.26,,20181026,14.15,17,0.37,clear-day,,,,rain,1020.62,Clear,38.26,1540573200,,,253.0,,2.08
39.71,0.0,20181026,13.72,18,0.34,clear-day,,0.0,0.0,,1020.29,Clear,39.71,1540576800,2.0,7.93,268.0,6.98,1.0
40.98,0.0,20181026,14.14,19,0.33,clear-day,,0.0,0.0,,1019.89,Clear,40.98,1540580400,1.0,7.96,191.0,7.35,1.29
41.26,0.0,20181026,14.5,20,0.33,clear-day,,0.0,0.0,,1019.81,Clear,41.26,1540584000,1.0,7.93,228.0,5.66,0.19
41.51,0.0,20181026,14.85,21,0.33,clear-day,,0.0,0.0,,1019.61,Clear,41.51,1540587600,0.0,7.93,110.0,4.35,0.3
37.09,0.0,20181026,17.64,22,0.45,clear-night,,0.0,0.0,,1019.89,Clear,37.09,1540591200,0.0,7.94,97.0,3.55,0.39
31.9,0.0,20181026,19.91,23,0.61,clear-night,,0.0,0.0,,1020.29,Clear,31.9,1540594800,0.0,8.01,113.0,3.23,1.14
30.62,0.0,20181027,20.95,00,0.67,clear-night,,0.0,0.0,,1020.62,Clear,30.62,1540598400,0.0,8.01,98.0,3.11,1.57
29.86,0.0,20181027,21.17,01,0.7,clear-night,,0.0,0.0,,1020.91,Clear,29.86,1540602000,0.0,8.03,81.0,2.87,2.09
30.2,0.0,20181027,22.11,02,0.71,clear-night,,0.0,0.0,,1021.2,Clear,30.2,1540605600,0.0,8.04,98.0,3.15,2.62
30.93,0.0,20181027,21.71,03,0.68,clear-night,,0.0,0.0,,1020.99,Clear,30.93,1540609200,0.0,8.06,80.0,3.09,1.95
30.99,0.0,20181027,22.82,04,0.71,clear-night,,0.0,0.0,,1020.62,Clear,30.99,1540612800,0.0,8.05,91.0,4.71,2.76
28.98,0.44,20181027,21.62,05,0.65,partly-cloudy-night,,0.0,0.0,,1020.7,Partly Cloudy,32.07,1540616400,0.0,8.02,93.0,5.05,3.31
28.68,0.44,20181027,21.95,06,0.66,partly-cloudy-night,,0.0,0.0,,1020.91,Partly Cloudy,32.02,1540620000,0.0,8.06,111.0,6.09,3.5
30.09,0.44,20181027,21.26,07,0.61,partly-cloudy-night,,0.0,0.0,,1020.7,Partly Cloudy,33.05,1540623600,0.0,8.04,89.0,5.4,3.31
32.89,0.75,20181027,21.74,08,0.63,partly-cloudy-night,,0.0,0.0,,1020.21,Mostly Cloudy,32.89,1540627200,0.0,8.04,98.0,5.42,2.99
30.13,0.75,20181027,21.33,09,0.6,partly-cloudy-night,,0.0,0.0,,1020.41,Mostly Cloudy,33.61,1540630800,0.0,8.0,93.0,5.63,3.82
29.46,1.0,20181027,21.9,10,0.61,cloudy,,0.0,0.0,,1020.09,Overcast,33.77,1540634400,0.0,8.04,110.0,6.53,4.67
32.55,0.75,20181027,20.68,11,0.55,partly-cloudy-night,,0.0,0.0,,1020.5,Mostly Cloudy,35.39,1540638000,0.0,8.06,119.0,6.37,3.49
33.51,1.0,20181027,21.75,12,0.56,cloudy,,0.0,0.0,,1020.21,Overcast,35.76,1540641600,0.0,8.03,103.0,7.4,3.04
37.79,1.0,20181027,22.36,13,0.53,cloudy,,0.0,0.0,,1019.81,Overcast,37.79,1540645200,0.0,7.97,106.0,6.24,2.61
38.05,1.0,20181027,22.81,14,0.5,cloudy,,0.0,0.0,,1019.42,Overcast,39.81,1540648800,1.0,7.94,119.0,7.51,3.08
37.82,1.0,20181027,25.06,15,0.53,cloudy,,0.0,0.0,,1018.99,Overcast,41.01,1540652400,2.0,7.97,113.0,10.58,4.8
36.47,1.0,20181027,27.24,16,0.59,cloudy,,0.0,0.0,,1018.99,Overcast,40.22,1540656000,2.0,6.29,115.0,12.52,5.36
39.18,1.0,20181027,31.03,17,0.72,cloudy,,0.0023,0.46,sleet,1017.78,Overcast,39.18,1540659600,2.0,7.76,88.0,8.8,2.41
38.91,1.0,20181027,32.23,18,0.77,cloudy,,0.0032,0.5,rain,1017.1,Overcast,38.91,1540663200,2.0,6.68,55.0,8.71,2.16
34.4,1.0,20181027,33.36,19,0.85,cloudy,,0.0152,0.67,sleet,1016.09,Overcast,37.41,1540666800,1.0,5.19,49.0,9.15,3.93
36.87,1.0,20181027,34.04,20,0.89,rain,,0.0457,0.67,rain,1015.72,Light Rain,36.87,1540670400,1.0,3.14,54.0,8.07,2.54
36.61,1.0,20181027,34.41,21,0.92,sleet,,0.034,0.79,sleet,1015.52,Light Sleet,36.61,1540674000,0.0,3.91,5.0,6.35,2.24
37.03,1.0,20181027,34.77,22,0.91,cloudy,,0.0185,0.56,rain,1013.8,Overcast,37.03,1540677600,0.0,4.81,13.0,7.89,2.81
35.69,1.0,20181027,35.29,23,0.91,cloudy,,0.0054,0.56,rain,1013.09,Overcast,37.72,1540681200,0.0,5.37,356.0,11.49,3.08
35.72,1.0,20181028,35.65,00,0.9,cloudy,,0.0078,0.46,rain,1012.51,Overcast,38.22,1540684800,0.0,8.01,8.0,11.93,3.55
38.52,1.0,20181028,35.81,01,0.9,cloudy,,0.0035,0.56,rain,1011.21,Overcast,38.52,1540688400,0.0,5.97,8.0,10.46,2.88
35.68,1.0,20181028,36.04,02,0.92,cloudy,,0.0064,0.12,rain,1010.5,Overcast,38.13,1540692000,0.0,7.6,14.0,7.98,3.49
35.88,1.0,20181028,35.49,03,0.91,cloudy,,0.0005,0.08,rain,1009.61,Overcast,37.86,1540695600,0.0,5.75,7.0,7.58,3.05
35.33,1.0,20181028,35.37,04,0.92,cloudy,,0.0042,0.53,rain,1008.79,Overcast,37.5,1540699200,0.0,6.89,6.0,7.62,3.16
37.56,1.0,20181028,35.27,05,0.91,cloudy,,0.0021,0.27,rain,1008.01,Overcast,37.56,1540702800,0.0,8.04,1.0,8.97,2.71
37.34,1.0,20181028,35.57,06,0.93,cloudy,,0.0,0.0,,1007.1,Overcast,37.34,1540706400,0.0,7.97,9.0,7.22,2.23
37.5,1.0,20181028,35.24,07,0.91,cloudy,,0.0021,0.21,rain,1006.5,Overcast,37.5,1540710000,0.0,7.64,34.0,8.96,2.73
37.54,1.0,20181028,35.13,08,0.91,cloudy,,0.0003,0.14,rain,1006.0,Overcast,37.54,1540713600,0.0,7.99,15.0,7.74,1.44
37.63,1.0,20181028,35.48,09,0.92,cloudy,,0.002,0.35,rain,1005.79,Overcast,37.63,1540717200,0.0,5.19,339.0,4.63,1.66
37.46,1.0,20181028,35.59,10,0.93,cloudy,,0.0085,0.61,rain,1006.1,Overcast,37.46,1540720800,0.0,4.14,332.0,2.92,1.22
37.45,1.0,20181028,35.62,11,0.93,cloudy,,0.0117,0.53,rain,1005.69,Overcast,37.45,1540724400,0.0,5.43,316.0,2.54,0.49
37.84,1.0,20181028,35.89,12,0.93,cloudy,,0.0054,0.3,rain,1005.59,Overcast,37.84,1540728000,0.0,4.41,152.0,3.34,0.57
38.4,1.0,20181028,36.59,13,0.93,cloudy,,0.0012,0.11,rain,1006.0,Overcast,38.4,1540731600,0.0,2.6,189.0,4.95,1.64
39.42,1.0,20181028,37.21,14,0.92,cloudy,,0.0041,0.4,rain,1006.0,Overcast,39.42,1540735200,1.0,3.64,196.0,5.16,2.0
40.26,1.0,20181028,38.25,15,0.92,cloudy,,0.0002,0.03,rain,1005.79,Overcast,40.26,1540738800,2.0,2.98,201.0,4.32,1.28
41.01,1.0,20181028,38.89,16,0.92,cloudy,,0.0039,0.13,rain,1005.59,Overcast,41.01,1540742400,2.0,4.71,198.0,5.38,2.12
40.77,1.0,20181028,39.9,17,0.92,cloudy,,0.0012,0.11,rain,1005.21,Overcast,42.17,1540746000,2.0,5.1,192.0,6.4,3.05
43.5,1.0,20181028,40.42,18,0.89,cloudy,,0.0032,0.34,rain,1004.9,Overcast,43.5,1540749600,2.0,7.8,196.0,6.69,2.63
42.06,1.0,20181028,40.57,19,0.88,cloudy,,0.0,0.0,,1004.7,Overcast,43.95,1540753200,1.0,7.97,191.0,7.86,3.8
44.66,1.0,20181028,41.06,20,0.87,cloudy,,0.0,0.0,,1005.1,Overcast,44.66,1540756800,1.0,7.82,183.0,6.59,2.95
44.99,1.0,20181028,41.31,21,0.87,cloudy,,0.0,0.0,,1005.3,Overcast,44.99,1540760400,0.0,7.96,190.0,4.98,1.93
44.41,1.0,20181028,41.0,22,0.88,cloudy,,0.0,0.0,,1005.3,Overcast,44.41,1540764000,0.0,7.94,178.0,5.04,2.03
43.84,1.0,20181028,40.6,23,0.88,cloudy,,0.0,0.0,,1005.79,Overcast,43.84,1540767600,0.0,8.04,188.0,3.34,1.42
43.78,1.0,20181029,40.25,00,0.87,cloudy,,0.0,0.0,,1006.31,Overcast,43.78,1540771200,0.0,6.75,194.0,5.24,1.75
43.39,1.0,20181029,40.2,01,0.88,cloudy,,0.0,0.0,,1006.31,Overcast,43.39,1540774800,0.0,8.0,172.0,6.06,1.81
43.21,1.0,20181029,39.55,02,0.87,cloudy,,0.0,0.0,,1006.31,Overcast,43.21,1540778400,0.0,7.98,173.0,5.3,2.5
41.61,1.0,20181029,39.31,03,0.87,cloudy,,0.0,0.0,,1006.2,Overcast,43.01,1540782000,0.0,7.99,169.0,6.77,3.14
42.87,1.0,20181029,38.49,04,0.84,cloudy,,0.0,0.0,,1005.69,Overcast,42.87,1540785600,0.0,8.01,164.0,7.11,2.74
42.7,1.0,20181029,38.66,05,0.86,cloudy,,0.0,0.0,,1005.59,Overcast,42.7,1540789200,0.0,8.01,164.0,5.12,2.94
43.27,1.0,20181029,38.95,06,0.85,cloudy,,0.0,0.0,,1005.3,Overcast,43.27,1540792800,0.0,7.99,171.0,6.63,2.7
43.32,1.0,20181029,39.7,07,0.87,cloudy,,0.0,0.0,,1005.01,Overcast,43.32,1540796400,0.0,8.13,165.0,6.42,2.81
43.79,1.0,20181029,39.71,08,0.85,cloudy,,0.0,0.0,,1005.1,Overcast,43.79,1540800000,0.0,7.99,164.0,7.08,2.56
43.94,1.0,20181029,39.65,09,0.85,cloudy,,0.0,0.0,,1004.81,Overcast,43.94,1540803600,0.0,7.99,160.0,7.02,2.88
42.45,1.0,20181029,40.15,10,0.87,cloudy,,0.0015,0.25,rain,1005.01,Overcast,43.68,1540807200,0.0,7.88,163.0,6.2,3.07
42.43,1.0,20181029,41.32,11,0.91,cloudy,,0.0026,0.25,rain,1005.1,Overcast,43.73,1540810800,0.0,7.63,155.0,7.3,3.15
43.53,1.0,20181029,41.46,12,0.92,cloudy,,0.0037,0.48,rain,1005.21,Overcast,43.53,1540814400,0.0,7.62,161.0,5.99,2.68
